step,mean
86636,64.3
86637,62.7
86638,62.5
86639,46.7
86640,14.9
86641,14.9
86642,63.1
86643,59.3
86644,18.0
86645,17.8
86646,35.5
86647,62.2
86648,62.3
86649,63.7
86650,63.7
86651,63.1
86652,62.0
86653,66.2
86654,66.1
86655,66.5
86656,64.0
86657,49.3
86658,18.8
86659,67.6
86660,38.8
86661,20.6
86662,17.1
86663,16.7
86664,43.3
86665,61.5
86666,60.1
86667,61.5
86668,61.7
86669,60.3
86670,61.5
86671,48.0
86672,19.2
86673,63.0
86674,61.5
86675,62.9
86676,61.5
86677,62.9
86678,61.5
86679,62.9
86680,62.8
86681,61.0
86682,62.7
86683,57.9
86684,61.0
86685,60.6
86686,60.9
86687,59.5
86688,57.1
86689,58.9
86690,58.9
86691,15.6
86692,14.5
86693,19.8
86694,47.0
86695,55.8
86696,54.0
86697,55.2
86698,54.1
86699,53.6
86700,56.6
86701,61.3
86702,60.7
86703,61.3
86704,58.9
86705,58.8
86706,15.8
86707,13.4
86708,12.8
86709,12.2
86710,13.2
86711,55.8
86712,57.5
86713,57.3
86714,55.6
86715,22.6
86716,11.9
86717,12.6
86718,17.5
86719,19.6
86720,28.9
86721,54.9
86722,55.9
86723,56.3
86724,14.1
86725,11.9
86726,45.0
86727,65.3
86728,20.3
86729,31.1
86730,62.6
86731,62.6
86732,61.1
86733,62.7
86734,60.7
86735,61.1
86736,60.9
86737,60.7
86738,65.1
86739,64.1
86740,13.4
86741,13.1
86742,14.2
86743,17.8
86744,17.8
86745,17.6
86746,20.5
86747,19.9
86748,62.8
86749,61.9
86750,62.9
86751,60.3
86752,62.4
86753,61.7
86754,62.2
86755,62.2
86756,62.3
86757,57.6
86758,58.7
86759,59.3
86760,59.1
86761,12.8
86762,17.6
86763,10.3
86764,10.1
86765,10.6
86766,50.6
86767,57.2
86768,58.6
86769,60.9
86770,52.4
86771,52.2
86772,53.8
86773,53.4
86774,54.0
86775,61.3
86776,61.1
86777,61.1
86778,59.7
86779,61.1
86780,61.5
86781,60.7
86782,61.3
86783,59.9
86784,61.1
86785,67.9
86786,66.3
86787,65.0
86788,47.0
86789,11.8
86790,12.8
86791,59.5
86792,14.4
86793,16.8
86794,56.0
86795,57.5
86796,56.9
86797,57.1
86798,60.7
86799,65.1
86800,65.8
86801,60.2
86802,10.1
86803,10.2
86804,9.1
86805,6.9
86806,6.7
86807,6.7
86808,6.8
86809,7.6
86810,16.8
86811,35.6
86812,60.9
86813,62.5
86814,62.5
86815,60.1
86816,62.5
86817,63.1
86818,63.3
86819,18.5
86820,19.2
86821,64.7
86822,64.6
86823,64.8
86824,64.7
86825,64.7
86826,64.5
86827,63.5
86828,63.3
86829,63.3
86830,63.3
86831,63.3
86832,64.1
86833,64.1
86834,64.1
86835,64.7
86836,67.7
86837,22.1
86838,64.5
86839,63.3
86840,63.6
86841,63.3
86842,22.4
86843,10.8
86844,11.8
86845,11.9
86846,12.0
86847,57.9
86848,56.0
86849,56.7
86850,57.0
86851,57.1
86852,56.2
86853,10.8
86854,9.5
86855,9.0
86856,10.2
86857,59.3
86858,59.5
86859,59.2
86860,62.0
86861,62.5
86862,54.4
86863,52.8
86864,54.0
86865,54.2
86866,54.5
86867,63.9
86868,62.5
86869,62.5
86870,68.3
86871,15.2
86872,15.1
86873,15.2
86874,15.6
86875,18.7
86876,48.7
86877,64.3
86878,64.8
86879,64.6
86880,64.8
86881,63.6
86882,63.1
86883,63.3
86884,63.1
86885,63.3
86886,63.5
86887,60.2
86888,59.3
86889,60.5
86890,58.8
86891,59.2
86892,60.3
86893,60.2
86894,63.4
86895,14.9
86896,49.5
86897,63.1
86898,65.9
86899,61.9
86900,7.1
86901,7.4
86902,7.5
86903,9.2
86904,7.4
86905,15.4
86906,14.9
86907,16.9
86908,16.7
86909,66.0
86910,66.0
86911,66.0
86912,65.6
86913,62.1
86914,64.1
86915,64.1
86916,65.0
86917,21.4
86918,65.3
86919,64.6
86920,9.6
86921,9.2
86922,8.5
86923,8.1
86924,9.4
86925,9.3
86926,57.9
86927,59.8
86928,59.6
86929,58.5
86930,60.2
86931,58.7
86932,62.1
86933,63.5
86934,56.2
86935,54.3
86936,54.7
86937,55.2
86938,55.2
86939,58.5
86940,65.3
86941,64.9
86942,63.6
86943,64.6
86944,64.1
86945,13.2
86946,13.8
86947,13.7
86948,12.2
86949,12.0
86950,17.1
86951,33.6
86952,67.3
86953,67.2
86954,66.4
86955,67.3
86956,67.3
86957,67.1
86958,66.9
86959,66.5
86960,67.3
86961,67.3
86962,67.1
86963,66.5
86964,67.2
86965,67.1
86966,64.1
86967,64.2
86968,63.5
86969,63.7
86970,64.2
86971,64.6
86972,64.2
86973,64.8
86974,64.5
86975,62.3
86976,64.2
86977,59.5
86978,15.6
86979,10.2
86980,19.1
86981,58.4
86982,58.5
86983,61.8
86984,65.9
86985,66.8
86986,67.1
86987,66.3
86988,66.0
86989,66.3
86990,67.2
86991,66.6
86992,66.1
86993,66.2
86994,66.9
86995,66.5
86996,64.6
86997,66.5
86998,66.7
86999,53.6
87000,16.7
87001,10.7
87002,10.9
87003,27.5
87004,63.6
87005,62.1
87006,62.7
87007,62.2
87008,62.1
87009,61.3
87010,61.7
87011,42.9
87012,17.1
87013,65.7
87014,66.7
87015,66.5
87016,66.5
87017,66.5
87018,66.5
87019,66.5
87020,64.3
87021,57.1
87022,57.1
87023,57.3
87024,57.2
87025,28.1
87026,13.0
87027,28.0
87028,46.5
87029,66.5
87030,67.7
87031,67.3
87032,66.8
87033,66.2
87034,65.2
87035,65.3
87036,26.9
87037,15.2
87038,66.6
87039,66.4
87040,67.1
87041,67.5
87042,67.0
87043,66.7
87044,66.1
87045,67.9
87046,67.2
87047,66.4
87048,66.7
87049,68.0
87050,67.3
87051,66.5
87052,66.5
87053,67.7
87054,67.3
87055,66.3
87056,66.7
87057,67.3
87058,66.9
87059,66.2
87060,66.9
87061,49.3
87062,21.3
87063,21.3
87064,37.8
87065,66.8
87066,66.8
87067,66.8
87068,67.3
87069,66.3
87070,67.5
87071,66.4
87072,66.2
87073,63.9
87074,66.5
87075,66.0
87076,64.3
87077,15.8
87078,13.4
87079,12.4
87080,12.4
87081,12.4
87082,12.4
87083,43.5
87084,66.4
87085,64.5
87086,63.5
87087,63.7
87088,63.9
87089,63.5
87090,63.6
87091,63.5
87092,63.6
87093,65.0
87094,65.9
87095,64.8
87096,65.0
87097,60.7
87098,60.9
87099,61.3
87100,39.8
87101,9.3
87102,8.9
87103,10.2
87104,13.0
87105,30.6
87106,66.4
87107,66.9
87108,67.0
87109,67.0
87110,66.7
87111,67.2
87112,66.3
87113,66.3
87114,66.7
87115,67.1
87116,66.9
87117,66.1
87118,65.6
87119,66.3
87120,38.4
87121,37.5
87122,67.5
87123,67.3
87124,67.0
87125,66.8
87126,68.2
87127,67.5
87128,66.6
87129,66.6
87130,67.1
87131,68.0
87132,67.2
87133,66.4
87134,64.5
87135,65.8
87136,66.0
87137,15.5
87138,15.2
87139,15.0
87140,15.3
87141,15.1
87142,19.1
87143,58.5
87144,63.1
87145,63.3
87146,63.1
87147,63.2
87148,63.2
87149,63.0
87150,63.1
87151,58.5
87152,57.5
87153,59.5
87154,59.8
87155,59.1
87156,60.0
87157,61.9
87158,63.1
87159,63.2
87160,14.6
87161,14.6
87162,66.3
87163,67.3
87164,67.5
87165,66.6
87166,60.9
87167,30.4
87168,14.1
87169,14.3
87170,14.2
87171,27.2
87172,64.7
87173,65.1
87174,66.0
87175,65.9
87176,66.1
87177,65.8
87178,65.9
87179,65.1
87180,64.3
87181,64.4
87182,64.9
87183,66.1
87184,64.8
87185,64.7
87186,66.1
87187,14.4
87188,14.0
87189,36.0
87190,60.8
87191,61.2
87192,60.3
87193,63.7
87194,65.3
87195,66.9
87196,61.8
87197,22.1
87198,22.1
87199,58.7
87200,58.7
87201,24.1
87202,64.8
87203,64.1
87204,63.0
87205,63.1
87206,62.9
87207,63.2
87208,63.3
87209,63.1
87210,63.9
87211,64.7
87212,64.7
87213,64.7
87214,64.8
87215,67.2
87216,65.7
87217,65.3
87218,67.0
87219,35.8
87220,16.8
87221,63.7
87222,63.9
87223,62.5
87224,63.3
87225,63.1
87226,58.3
87227,58.1
87228,63.5
87229,63.5
87230,63.3
87231,16.4
87232,15.1
87233,14.9
87234,15.1
87235,60.9
87236,63.7
87237,64.8
87238,63.1
87239,54.8
87240,56.0
87241,56.2
87242,57.3
87243,56.9
87244,64.3
87245,66.3
87246,20.2
87247,11.8
87248,16.8
87249,35.2
87250,15.8
87251,16.2
87252,19.7
87253,64.1
87254,64.0
87255,64.1
87256,64.3
87257,64.4
87258,64.4
87259,65.1
87260,65.9
87261,65.8
87262,65.7
87263,62.0
87264,60.5
87265,60.4
87266,60.9
87267,62.9
87268,61.5
87269,62.2
87270,62.0
87271,63.5
87272,63.6
87273,34.8
87274,10.9
87275,10.8
87276,6.2
87277,6.2
87278,5.9
87279,5.9
87280,6.1
87281,54.8
87282,59.7
87283,62.6
87284,65.9
87285,65.7
87286,65.5
87287,13.8
87288,13.6
87289,17.5
87290,22.4
87291,65.7
87292,65.5
87293,65.1
87294,64.9
87295,64.7
87296,64.3
87297,64.3
87298,64.2
87299,63.1
87300,64.9
87301,65.1
87302,66.5
87303,65.9
87304,19.5
87305,37.6
87306,64.3
87307,64.4
87308,63.9
87309,64.4
87310,64.3
87311,64.3
87312,64.4
87313,64.3
87314,64.1
87315,64.1
87316,65.3
87317,67.2
87318,67.2
87319,64.1
87320,13.6
87321,13.5
87322,12.6
87323,13.0
87324,12.8
87325,12.4
87326,13.0
87327,18.1
87328,27.9
87329,57.1
87330,59.1
87331,59.2
87332,58.3
87333,61.3
87334,61.7
87335,60.2
87336,53.8
87337,53.2
87338,54.0
87339,56.5
87340,56.3
87341,65.2
87342,66.4
87343,21.1
87344,60.9
87345,60.3
87346,61.7
87347,62.7
87348,64.4
87349,64.6
87350,64.7
87351,37.0
87352,51.4
87353,66.7
87354,38.6
87355,30.9
87356,63.1
87357,63.2
87358,63.4
87359,63.1
87360,63.8
87361,63.8
87362,66.6
87363,65.3
87364,64.9
87365,66.6
87366,34.9
87367,16.5
87368,14.3
87369,14.2
87370,60.1
87371,61.1
87372,61.8
87373,60.9
87374,56.2
87375,57.7
87376,57.0
87377,62.3
87378,62.8
87379,63.8
87380,63.5
87381,63.5
87382,11.3
87383,11.3
87384,56.2
87385,62.3
87386,62.7
87387,62.9
87388,62.9
87389,62.9
87390,62.9
87391,62.9
87392,62.9
87393,62.8
87394,58.2
87395,58.0
87396,58.0
87397,11.3
87398,11.7
87399,63.4
87400,63.4
87401,63.3
87402,62.7
87403,63.3
87404,66.8
87405,67.7
87406,67.5
87407,27.4
87408,66.0
87409,66.3
87410,65.4
87411,65.4
87412,65.3
87413,66.0
87414,67.0
87415,16.7
87416,40.8
87417,64.4
87418,64.7
87419,66.3
87420,64.9
87421,66.4
87422,64.5
87423,63.7
87424,65.0
87425,22.4
87426,12.9
87427,14.0
87428,21.1
87429,66.7
87430,66.5
87431,65.1
87432,65.2
87433,14.9
87434,14.8
87435,61.0
87436,59.5
87437,60.5
87438,62.0
87439,61.7
87440,61.7
87441,61.5
87442,65.0
87443,66.3
87444,67.1
87445,30.6
87446,14.3
87447,14.6
87448,14.5
87449,44.7
87450,65.1
87451,65.5
87452,65.9
87453,65.2
87454,66.0
87455,65.8
87456,23.0
87457,9.2
87458,9.0
87459,8.8
87460,55.0
87461,62.3
87462,62.2
87463,61.8
87464,29.1
87465,17.6
87466,63.5
87467,20.5
87468,33.2
87469,65.3
87470,26.8
87471,56.0
87472,56.0
87473,56.6
87474,56.1
87475,56.9
87476,63.9
87477,65.5
87478,65.3
87479,65.4
87480,65.0
87481,64.9
87482,63.9
87483,65.3
87484,61.9
87485,25.7
87486,24.4
87487,15.0
87488,15.2
87489,14.8
87490,15.0
87491,66.1
87492,66.0
87493,64.1
87494,61.7
87495,62.6
87496,61.8
87497,46.7
87498,18.9
87499,27.7
87500,62.0
87501,62.7
87502,62.3
87503,62.3
87504,62.7
87505,62.3
87506,61.5
87507,62.1
87508,61.1
87509,58.5
87510,28.3
87511,16.7
87512,57.8
87513,58.8
87514,59.4
87515,58.7
87516,58.3
87517,58.8
87518,58.5
87519,63.7
87520,56.5
87521,57.0
87522,12.2
87523,12.2
87524,12.0
87525,13.2
87526,13.5
87527,13.5
87528,13.0
87529,20.0
87530,50.4
87531,59.7
87532,60.5
87533,60.1
87534,59.1
87535,20.3
87536,47.5
87537,59.3
87538,57.3
87539,59.0
87540,63.7
87541,53.6
87542,54.6
87543,53.7
87544,54.9
87545,53.8
87546,63.3
87547,63.3
87548,65.5
87549,63.6
87550,64.4
87551,20.5
87552,14.0
87553,11.9
87554,13.1
87555,9.7
87556,9.4
87557,9.4
87558,9.7
87559,57.2
87560,58.1
87561,56.3
87562,58.7
87563,57.2
87564,58.7
87565,57.8
87566,52.8
87567,54.4
87568,53.3
87569,54.2
87570,54.5
87571,63.2
87572,62.9
87573,63.3
87574,63.1
87575,61.5
87576,57.7
87577,58.4
87578,13.3
87579,13.2
87580,13.6
87581,13.2
87582,13.6
87583,13.7
87584,13.7
87585,13.4
87586,13.6
87587,13.2
87588,52.3
87589,54.4
87590,55.0
87591,53.6
87592,26.7
87593,10.0
87594,13.9
87595,14.4
87596,14.4
87597,20.9
87598,61.9
87599,62.5
87600,61.9
87601,63.6
87602,62.4
87603,62.9
87604,61.3
87605,61.2
87606,57.3
87607,58.0
87608,56.9
87609,58.1
87610,56.9
87611,58.3
87612,58.1
87613,56.6
87614,58.0
87615,56.5
87616,62.6
87617,63.7
87618,64.7
87619,65.0
87620,65.0
87621,65.0
87622,47.4
87623,47.4
87624,47.4
87625,49.4
87626,11.3
87627,10.8
87628,11.1
87629,11.2
87630,10.8
87631,12.5
87632,12.2
87633,12.7
87634,12.7
87635,14.9
87636,15.9
87637,15.8
87638,15.8
87639,62.4
87640,57.5
87641,59.3
87642,60.3
87643,60.2
87644,17.7
87645,18.4
87646,51.6
87647,62.3
87648,62.7
87649,62.5
87650,61.0
87651,60.1
87652,60.2
87653,60.2
87654,60.0
87655,23.0
87656,56.8
87657,62.6
87658,60.7
87659,63.5
87660,67.6
87661,65.3
87662,17.4
87663,58.5
87664,63.2
87665,18.2
87666,15.8
87667,15.2
87668,15.6
87669,15.8
87670,15.6
87671,16.0
87672,20.8
87673,35.9
87674,63.7
87675,63.7
87676,63.7
87677,63.9
87678,64.3
87679,64.6
87680,64.1
87681,64.4
87682,62.9
87683,63.1
87684,62.9
87685,64.1
87686,58.7
87687,59.7
87688,59.7
87689,58.7
87690,59.5
87691,58.0
87692,59.5
87693,59.5
87694,58.9
87695,59.6
87696,60.9
87697,55.6
87698,55.0
87699,54.7
87700,51.7
87701,51.4
87702,60.9
87703,24.8
87704,43.8
87705,21.8
87706,59.4
87707,57.5
87708,57.2
87709,56.0
87710,18.1
87711,19.3
87712,15.4
87713,14.3
87714,58.3
87715,58.1
87716,58.9
87717,59.7
87718,62.3
87719,63.7
87720,58.6
87721,54.6
87722,54.0
87723,55.0
87724,53.8
87725,54.9
87726,61.9
87727,63.3
87728,63.5
87729,61.1
87730,63.5
87731,63.4
87732,63.3
87733,59.2
87734,21.3
87735,35.6
87736,16.4
87737,16.4
87738,61.9
87739,62.9
87740,63.6
87741,63.7
87742,61.8
87743,62.7
87744,63.4
87745,63.9
87746,62.3
87747,61.9
87748,63.6
87749,63.4
87750,62.9
87751,62.1
87752,63.3
87753,63.5
87754,61.7
87755,60.8
87756,60.5
87757,60.4
87758,60.6
87759,60.6
87760,30.3
87761,15.5
87762,15.6
87763,62.1
87764,23.9
87765,54.0
87766,62.5
87767,63.8
87768,63.5
87769,63.2
87770,62.2
87771,62.7
87772,63.3
87773,63.2
87774,63.2
87775,59.8
87776,46.3
87777,19.3
87778,62.0
87779,53.9
87780,10.8
87781,10.0
87782,11.3
87783,44.9
87784,60.7
87785,59.5
87786,60.9
87787,60.9
87788,60.3
87789,59.7
87790,60.9
87791,63.7
87792,65.0
87793,55.8
87794,25.7
87795,14.9
87796,15.1
87797,15.4
87798,17.1
87799,16.9
87800,22.4
87801,26.6
87802,60.1
87803,60.0
87804,59.1
87805,58.9
87806,60.2
87807,58.7
87808,59.6
87809,13.2
87810,14.1
87811,31.0
87812,57.1
87813,63.1
87814,63.7
87815,64.7
87816,56.1
87817,56.9
87818,56.5
87819,37.0
87820,13.9
87821,14.8
87822,65.3
87823,65.9
87824,66.0
87825,66.1
87826,65.4
87827,65.2
87828,66.0
87829,66.4
87830,62.3
87831,63.6
87832,63.7
87833,11.9
87834,12.4
87835,14.1
87836,19.6
87837,19.7
87838,63.5
87839,63.9
87840,62.3
87841,63.1
87842,63.7
87843,63.9
87844,61.9
87845,62.3
87846,63.1
87847,63.8
87848,21.6
87849,46.7
87850,65.2
87851,64.5
87852,63.5
87853,64.4
87854,65.1
87855,63.0
87856,59.2
87857,61.5
87858,63.9
87859,63.3
87860,64.5
87861,20.1
87862,58.1
87863,12.6
87864,10.8
87865,7.2
87866,15.5
87867,14.9
87868,14.9
87869,15.2
87870,61.3
87871,60.7
87872,60.3
87873,60.9
87874,56.7
87875,59.9
87876,61.9
87877,36.9
87878,36.1
87879,59.9
87880,54.3
87881,54.5
87882,54.2
87883,53.3
87884,53.6
87885,61.3
87886,61.3
87887,38.1
87888,36.1
87889,62.9
87890,61.5
87891,63.0
87892,63.1
87893,61.7
87894,63.3
87895,63.1
87896,60.5
87897,61.1
87898,61.7
87899,61.2
87900,22.7
87901,35.7
87902,15.9
87903,16.0
87904,15.7
87905,15.9
87906,15.1
87907,15.0
87908,15.3
87909,22.7
87910,61.7
87911,62.9
87912,63.2
87913,62.1
87914,62.5
87915,63.1
87916,62.2
87917,62.5
87918,62.3
87919,61.3
87920,61.8
87921,64.1
87922,64.0
87923,20.8
87924,21.1
87925,25.9
87926,64.2
87927,64.6
87928,63.9
87929,63.1
87930,64.4
87931,64.6
87932,63.9
87933,64.0
87934,65.3
87935,65.3
87936,64.3
87937,65.1
87938,20.1
87939,40.4
87940,57.3
87941,58.1
87942,57.6
87943,57.9
87944,60.6
87945,62.0
87946,60.7
87947,60.5
87948,18.3
87949,17.5
87950,19.6
87951,63.5
87952,64.7
87953,54.8
87954,55.6
87955,56.0
87956,55.6
87957,55.6
87958,64.1
87959,64.1
87960,63.4
87961,63.8
87962,64.7
87963,63.9
87964,62.5
87965,61.9
87966,59.7
87967,12.8
87968,12.5
87969,12.8
87970,16.9
87971,15.9
87972,23.9
87973,64.8
87974,65.1
87975,64.3
87976,63.8
87977,64.8
87978,65.4
87979,43.8
87980,29.1
87981,65.7
87982,65.4
87983,65.5
87984,64.8
87985,63.9
87986,65.0
87987,65.1
87988,65.8
87989,62.5
87990,62.9
87991,62.9
87992,63.6
87993,60.2
87994,18.2
87995,29.0
87996,62.5
87997,62.4
87998,58.9
87999,9.4
88000,9.3
88001,11.2
88002,8.9
88003,57.6
88004,57.9
88005,57.3
88006,43.9
88007,14.3
88008,13.9
88009,58.1
88010,61.5
88011,62.7
88012,53.2
88013,52.6
88014,53.2
88015,53.1
88016,52.7
88017,61.9
88018,61.7
88019,62.3
88020,62.3
88021,60.9
88022,23.2
88023,49.7
88024,62.8
88025,60.7
88026,62.7
88027,60.2
88028,57.4
88029,57.4
88030,58.0
88031,40.5
88032,15.0
88033,14.5
88034,19.9
88035,41.5
88036,55.5
88037,52.1
88038,15.5
88039,41.7
88040,13.0
88041,14.0
88042,59.5
88043,58.1
88044,59.3
88045,61.9
88046,55.7
88047,54.6
88048,55.4
88049,55.2
88050,55.0
88051,60.0
88052,63.6
88053,63.9
88054,22.7
88055,39.1
88056,62.6
88057,58.4
88058,58.7
88059,59.1
88060,59.0
88061,61.5
88062,42.2
88063,11.6
88064,12.2
88065,59.1
88066,62.5
88067,64.8
88068,14.2
88069,8.8
88070,7.5
88071,7.4
88072,14.6
88073,15.1
88074,15.9
88075,16.2
88076,54.2
88077,62.3
88078,61.9
88079,60.7
88080,61.9
88081,44.8
88082,23.4
88083,60.9
88084,61.6
88085,62.1
88086,61.0
88087,62.4
88088,62.5
88089,60.9
88090,62.2
88091,62.5
88092,61.6
88093,62.4
88094,61.5
88095,61.4
88096,62.4
88097,61.3
88098,62.5
88099,62.6
88100,60.9
88101,62.3
88102,59.9
88103,57.5
88104,58.8
88105,58.7
88106,46.0
88107,22.1
88108,60.2
88109,56.7
88110,56.5
88111,57.0
88112,56.9
88113,16.7
88114,21.1
88115,57.7
88116,55.8
88117,57.2
88118,56.5
88119,62.1
88120,61.7
88121,53.1
88122,52.9
88123,53.3
88124,53.2
88125,53.0
88126,61.3
88127,61.1
88128,60.3
88129,24.4
88130,52.2
88131,61.5
88132,54.4
88133,62.2
88134,63.7
88135,62.5
88136,61.3
88137,13.0
88138,13.8
88139,12.8
88140,12.6
88141,12.5
88142,12.4
88143,12.0
88144,12.5
88145,26.6
88146,53.4
88147,53.0
88148,54.2
88149,54.0
88150,53.0
88151,62.7
88152,61.1
88153,61.7
88154,62.1
88155,60.5
88156,60.9
88157,61.8
88158,45.1
88159,19.6
88160,33.1
88161,61.1
88162,62.3
88163,62.5
88164,60.9
88165,59.7
88166,64.4
88167,63.9
88168,63.7
88169,63.3
88170,63.4
88171,28.0
88172,15.4
88173,15.2
88174,60.6
88175,61.3
88176,60.0
88177,61.4
88178,61.3
88179,60.2
88180,63.9
88181,65.3
88182,65.5
88183,66.8
88184,66.5
88185,66.9
88186,66.2
88187,15.3
88188,15.0
88189,64.2
88190,63.7
88191,65.0
88192,65.9
88193,65.8
88194,13.5
88195,13.4
88196,13.7
88197,13.5
88198,64.9
88199,63.4
88200,64.1
88201,65.0
88202,65.7
88203,65.5
88204,65.6
88205,65.1
88206,59.6
88207,60.3
88208,61.1
88209,60.3
88210,59.9
88211,61.4
88212,63.5
88213,63.3
88214,63.9
88215,63.3
88216,65.6
88217,19.8
88218,9.7
88219,8.6
88220,55.2
88221,55.9
88222,55.9
88223,41.1
88224,18.2
88225,59.5
88226,49.5
88227,16.2
88228,10.6
88229,30.2
88230,59.2
88231,59.6
88232,59.7
88233,59.3
88234,58.3
88235,59.1
88236,57.7
88237,58.5
88238,59.1
88239,21.1
88240,49.0
88241,52.8
88242,54.0
88243,54.6
88244,53.4
88245,36.9
88246,22.4
88247,63.6
88248,63.9
88249,31.6
88250,28.1
88251,62.3
88252,63.1
88253,63.3
88254,62.9
88255,61.9
88256,17.8
88257,18.8
88258,63.8
88259,65.5
88260,64.9
88261,65.8
88262,66.5
88263,10.9
88264,10.7
88265,10.8
88266,10.8
88267,10.9
88268,10.9
88269,15.2
88270,14.6
88271,14.5
88272,14.5
88273,14.1
88274,14.3
88275,14.5
88276,18.8
88277,57.5
88278,56.2
88279,57.6
88280,56.5
88281,56.0
88282,60.9
88283,61.2
88284,53.8
88285,53.7
88286,53.9
88287,8.0
88288,8.0
88289,8.1
88290,10.3
88291,45.4
88292,63.7
88293,61.9
88294,60.5
88295,61.3
88296,57.6
88297,58.5
88298,22.9
88299,46.1
88300,59.7
88301,23.2
88302,21.6
88303,61.3
88304,61.3
88305,60.2
88306,61.5
88307,61.7
88308,53.8
88309,17.5
88310,17.8
88311,17.2
88312,34.8
88313,57.5
88314,57.5
88315,56.5
88316,57.5
88317,57.1
88318,57.9
88319,57.3
88320,57.6
88321,56.8
88322,56.8
88323,59.7
88324,55.8
88325,53.6
88326,53.3
88327,52.2
88328,53.6
88329,56.2
88330,23.8
88331,61.7
88332,60.8
88333,61.5
88334,60.5
88335,56.9
88336,57.2
88337,57.5
88338,56.6
88339,56.5
88340,56.5
88341,15.7
88342,14.9
88343,10.2
88344,9.7
88345,10.3
88346,13.6
88347,14.3
88348,12.2
88349,12.1
88350,12.8
88351,12.8
88352,12.3
88353,16.9
88354,20.8
88355,63.7
88356,63.1
88357,58.9
88358,59.3
88359,19.2
88360,38.2
88361,57.5
88362,58.9
88363,58.1
88364,58.5
88365,58.3
88366,58.3
88367,58.2
88368,62.3
88369,61.8
88370,62.3
88371,54.6
88372,54.6
88373,55.2
88374,54.4
88375,54.2
88376,65.3
88377,65.0
88378,65.9
88379,65.8
88380,66.4
88381,13.1
88382,13.2
88383,13.2
88384,19.8
88385,33.2
88386,63.3
88387,64.8
88388,65.0
88389,64.8
88390,63.9
88391,64.5
88392,64.5
88393,64.7
88394,64.9
88395,62.9
88396,60.7
88397,61.7
88398,61.3
88399,62.1
88400,21.0
88401,45.5
88402,25.1
88403,17.1
88404,17.6
88405,17.1
88406,56.0
88407,65.1
88408,65.0
88409,65.8
88410,63.9
88411,64.0
88412,28.7
88413,37.0
88414,66.3
88415,66.1
88416,64.9
88417,64.7
88418,66.5
88419,66.5
88420,66.3
88421,64.8
88422,62.5
88423,63.3
88424,64.5
88425,63.7
88426,28.6
88427,36.1
88428,64.9
88429,65.6
88430,65.7
88431,65.7
88432,18.1
88433,18.1
88434,18.1
88435,17.1
88436,16.5
88437,11.7
88438,12.2
88439,14.2
88440,57.7
88441,55.0
88442,54.9
88443,54.6
88444,55.4
88445,10.0
88446,12.4
88447,11.2
88448,11.9
88449,54.9
88450,52.1
88451,52.0
88452,51.6
88453,11.1
88454,11.3
88455,11.4
88456,59.9
88457,59.5
88458,60.7
88459,60.6
88460,19.2
88461,21.8
88462,58.7
88463,57.9
88464,58.1
88465,57.3
88466,58.9
88467,58.2
88468,60.0
88469,57.8
88470,58.1
88471,8.6
88472,9.4
88473,14.2
88474,16.4
88475,59.3
88476,49.0
88477,10.5
88478,10.3
88479,15.6
88480,17.3
88481,56.9
88482,56.5
88483,59.8
88484,64.5
88485,65.3
88486,65.6
88487,62.1
88488,63.7
88489,63.5
88490,63.8
88491,64.8
88492,65.2
88493,62.4
88494,16.7
88495,16.2
88496,20.4
88497,64.2
88498,62.5
88499,62.6
88500,62.9
88501,17.8
88502,17.8
88503,59.4
88504,64.2
88505,19.9
88506,22.1
88507,65.8
88508,23.8
88509,37.4
88510,64.5
88511,65.3
88512,66.1
88513,65.1
88514,65.3
88515,65.3
88516,65.8
88517,66.0
88518,65.3
88519,65.3
88520,65.3
88521,65.9
88522,65.1
88523,64.1
88524,64.9
88525,66.0
88526,21.0
88527,20.6
88528,20.4
88529,66.3
88530,66.4
88531,64.6
88532,65.5
88533,66.3
88534,66.4
88535,64.5
88536,64.2
88537,65.5
88538,41.1
88539,41.1
88540,41.1
88541,41.1
88542,62.0
88543,59.9
88544,61.4
88545,60.1
88546,57.2
88547,57.6
88548,55.7
88549,57.0
88550,57.2
88551,15.0
88552,16.2
88553,21.9
88554,50.4
88555,64.5
88556,58.3
88557,55.0
88558,52.0
88559,51.2
88560,52.1
88561,54.6
88562,32.4
88563,21.6
88564,61.5
88565,19.3
88566,19.6
88567,18.6
88568,21.4
88569,51.0
88570,65.5
88571,64.8
88572,65.5
88573,65.7
88574,65.9
88575,66.4
88576,63.8
88577,63.4
88578,63.2
88579,63.7
88580,66.1
88581,18.8
88582,45.2
88583,63.8
88584,63.5
88585,15.0
88586,15.2
88587,15.2
88588,15.2
88589,19.4
88590,19.4
88591,19.4
88592,19.8
88593,63.7
88594,24.6
88595,16.4
88596,16.2
88597,60.9
88598,60.1
88599,61.6
88600,60.3
88601,61.7
88602,66.0
88603,64.8
88604,64.4
88605,28.4
88606,20.2
88607,19.9
88608,48.5
88609,66.8
88610,66.2
88611,65.7
88612,64.8
88613,65.5
88614,66.4
88615,66.1
88616,60.5
88617,62.3
88618,61.7
88619,60.1
88620,59.3
88621,59.0
88622,58.3
88623,15.8
88624,15.8
88625,16.0
88626,14.9
88627,26.7
88628,56.0
88629,55.0
88630,55.6
88631,55.1
88632,55.7
88633,63.7
88634,64.7
